Location,Sex,year,age,px
Mexico,Male,1952,66,0.95104874
Mexico,Male,1952,67,0.94825725
Mexico,Male,1952,68,0.94295621
Mexico,Male,1952,69,0.93509351
Mexico,Male,1952,70,0.92526193
Mexico,Male,1952,71,0.91498466
Mexico,Male,1952,72,0.90672444
Mexico,Male,1952,73,0.90188303
Mexico,Male,1952,74,0.90060556
Mexico,Male,1952,75,0.89340918
Mexico,Male,1952,76,0.8857213
Mexico,Male,1952,77,0.8775129
Mexico,Male,1952,78,0.8687539
Mexico,Male,1952,79,0.85941329
Mexico,Male,1952,80,0.84945917
Mexico,Male,1952,81,0.8388589
Mexico,Male,1952,82,0.82757922
Mexico,Male,1952,83,0.81558641
Mexico,Male,1952,84,0.80284652
Mexico,Male,1952,85,0.78932557
Mexico,Male,1952,86,0.77498982
Mexico,Male,1952,87,0.76153406
Mexico,Male,1952,88,0.74800174
Mexico,Male,1952,89,0.7341409
Mexico,Male,1952,90,0.71957541
Mexico,Male,1952,91,0.70397864
Mexico,Male,1952,92,0.68718085
Mexico,Male,1952,93,0.66931605
Mexico,Male,1952,94,0.65088301
Mexico,Male,1952,95,0.63069656
Mexico,Male,1952,96,0.6097093
Mexico,Male,1952,97,0.58763404
Mexico,Male,1952,98,0.56445506
Mexico,Male,1952,99,0.54016196
Mexico,Male,1952,100,0
Mexico,Male,1953,0,0.85009127
Mexico,Male,1953,1,0.96204967
Mexico,Male,1953,2,0.9753117
Mexico,Male,1953,3,0.98379807
Mexico,Male,1953,4,0.98914959
Mexico,Male,1953,5,0.9926818
Mexico,Male,1953,6,0.99491017
Mexico,Male,1953,7,0.99615894
Mexico,Male,1953,8,0.99675238
Mexico,Male,1953,9,0.99701473
Mexico,Male,1953,10,0.99727492
Mexico,Male,1953,11,0.99736978
Mexico,Male,1953,12,0.99733445
Mexico,Male,1953,13,0.99718685
Mexico,Male,1953,14,0.99694068
Mexico,Male,1953,15,0.99661041
Mexico,Male,1953,16,0.99621701
Mexico,Male,1953,17,0.99579298
Mexico,Male,1953,18,0.99536643
Mexico,Male,1953,19,0.99496262
Mexico,Male,1953,20,0.99458664
Mexico,Male,1953,21,0.99422992
Mexico,Male,1953,22,0.9938859
Mexico,Male,1953,23,0.99355064
Mexico,Male,1953,24,0.99323964
Mexico,Male,1953,25,0.992983
Mexico,Male,1953,26,0.99280864
Mexico,Male,1953,27,0.99273888
Mexico,Male,1953,28,0.99275159
Mexico,Male,1953,29,0.99279157
Mexico,Male,1953,30,0.99277885
Mexico,Male,1953,31,0.99261833
Mexico,Male,1953,32,0.99224854
Mexico,Male,1953,33,0.99162821
Mexico,Male,1953,34,0.99077541
Mexico,Male,1953,35,0.98979176
Mexico,Male,1953,36,0.98883766
Mexico,Male,1953,37,0.98812844
Mexico,Male,1953,38,0.987793
Mexico,Male,1953,39,0.98781286
Mexico,Male,1953,40,0.9880464
Mexico,Male,1953,41,0.98826205
Mexico,Male,1953,42,0.98828253
Mexico,Male,1953,43,0.98799013
Mexico,Male,1953,44,0.98732348
Mexico,Male,1953,45,0.98629755
Mexico,Male,1953,46,0.98496474
Mexico,Male,1953,47,0.98344953
Mexico,Male,1953,48,0.98192422
Mexico,Male,1953,49,0.98058625
Mexico,Male,1953,50,0.97963056
Mexico,Male,1953,51,0.97917817
Mexico,Male,1953,52,0.9792271
Mexico,Male,1953,53,0.97960152
Mexico,Male,1953,54,0.98002593
Mexico,Male,1953,55,0.98013049
Mexico,Male,1953,56,0.97957899
Mexico,Male,1953,57,0.97809169
Mexico,Male,1953,58,0.97542189
Mexico,Male,1953,59,0.97156419
Mexico,Male,1953,60,0.96676345
Mexico,Male,1953,61,0.96179738
Mexico,Male,1953,62,0.95776112
Mexico,Male,1953,63,0.95532361
Mexico,Male,1953,64,0.95453539
Mexico,Male,1953,65,0.95442307
Mexico,Male,1953,66,0.9537518
Mexico,Male,1953,67,0.95150815
Mexico,Male,1953,68,0.94684605
Mexico,Male,1953,69,0.93962001
Mexico,Male,1953,70,0.93024053
Mexico,Male,1953,71,0.92010366
Mexico,Male,1953,72,0.91142084
Mexico,Male,1953,73,0.90570026
Mexico,Male,1953,74,0.90335341
Mexico,Male,1953,75,0.8961816
Mexico,Male,1953,76,0.88850546
Mexico,Male,1953,77,0.88029408
Mexico,Male,1953,78,0.87151535
Mexico,Male,1953,79,0.86213602
Mexico,Male,1953,80,0.85212186
Mexico,Male,1953,81,0.8414377
Mexico,Male,1953,82,0.83004764
Mexico,Male,1953,83,0.81791519
Mexico,Male,1953,84,0.8050035
Mexico,Male,1953,85,0.79127563
Mexico,Male,1953,86,0.77669478
Mexico,Male,1953,87,0.76310188
Mexico,Male,1953,88,0.74947284
Mexico,Male,1953,89,0.73556067
Mexico,Male,1953,90,0.72101983
Mexico,Male,1953,91,0.70551726
Mexico,Male,1953,92,0.68884932
Mexico,Male,1953,93,0.67115573
Mexico,Male,1953,94,0.65285727
Mexico,Male,1953,95,0.63417593
Mexico,Male,1953,96,0.61454231
Mexico,Male,1953,97,0.59411668
