1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
156.789,156.75,156.749,156.613,156.335,156.187,156.419,156.459,156.833,158.223,160.961,164.162,168.11,172.625,177.573,183.014,188.749,194.697,200.757,205.265,207.125,211.605,215.309,218.59,221.233,223.029,224.651,226.6,227.19,226.034,230.77,232.548,233.821,237.296,239.502,240.721,239.179,239.857,244.636,250.651,257.339,263.498,271.741,279.102,288.038,298.715,307.864,317.524,326.904,332.214,334.559,334.921,334.321,333.202,332.282,334.194,333.703,337.139,339.811,345.644,347.99,354.635,357.45,359.841,362.922,365.391,362.66,358.346,354.924,355.286,358.722,357.335,354.332,354.101
156.887,156.861,156.802,156.769,156.566,156.291,156.068,156.314,156.323,156.689,158.059,160.762,164.245,168.275,172.821,177.803,183.252,189.035,194.999,201.062,205.566,207.353,211.623,215.335,218.64,221.174,222.519,224.008,225.901,226.55,225.52,230.476,232.519,234.026,237.846,240.077,241.255,239.561,240.28,244.992,250.796,257.287,263.002,271.218,278.52,287.395,298.066,307.192,316.829,326.189,331.497,333.812,334.106,333.363,332.319,331.431,333.342,332.896,336.346,339.078,344.989,347.373,354.069,356.919,359.324,362.423,364.915,362.232,357.9,354.511,354.901,358.299,356.904,354.008
155.776,156.999,156.946,156.839,156.746,156.54,156.179,155.965,156.181,156.187,156.54,157.876,160.861,164.432,168.49,173.086,178.073,183.569,189.377,195.342,201.398,205.82,207.348,211.623,215.356,218.548,220.644,221.845,223.276,225.234,226.018,225.229,230.45,232.741,234.615,238.459,240.644,241.66,240.013,240.665,245.158,250.754,256.782,262.481,270.638,277.884,286.751,297.394,306.509,316.13,325.477,330.753,333.008,333.127,332.464,331.445,330.56,332.509,332.091,335.609,338.424,344.37,346.826,353.549,356.431,358.852,361.974,364.502,361.778,357.494,354.118,354.469,357.86,356.57
153.691,155.904,157.094,156.981,156.822,156.725,156.425,156.069,155.826,156.045,156.044,156.363,158.001,161.079,164.675,168.796,173.394,178.43,183.959,189.765,195.724,201.688,205.784,207.321,211.615,215.235,218.006,219.949,221.088,222.59,224.691,225.721,225.206,230.679,233.343,235.247,239.043,241.061,242.121,240.41,240.843,245.123,250.248,256.262,261.906,270.007,277.24,286.078,296.717,305.822,315.429,324.741,329.964,332.03,332.227,331.583,330.565,329.719,331.697,331.36,334.96,337.819,343.837,346.334,353.095,355.988,358.437,361.581,364.055,361.382,357.097,353.68,354.03,357.519
151.238,153.814,155.991,157.112,156.956,156.793,156.599,156.303,155.921,155.685,155.899,155.864,156.517,158.254,161.358,165.023,169.146,173.795,178.868,184.396,190.195,196.054,201.632,205.731,207.292,211.473,214.685,217.3,219.172,220.387,222.038,224.386,225.688,225.436,231.277,233.973,235.831,239.458,241.519,242.512,240.586,240.817,244.619,249.729,255.693,261.281,269.358,276.562,285.403,296.034,305.131,314.704,323.971,329.003,331.136,331.352,330.705,329.72,328.905,330.966,330.718,334.369,337.304,343.368,345.912,352.675,355.599,358.054,361.151,363.668,360.986,356.65,353.232,353.687
149.314,151.365,153.905,156.008,157.085,156.926,156.664,156.475,156.154,155.778,155.541,155.719,156.054,156.816,158.584,161.76,165.426,169.603,174.291,179.365,184.885,190.573,195.975,201.554,205.671,207.127,210.918,213.974,216.51,218.458,219.826,221.723,224.342,225.898,226.017,231.885,234.538,236.233,239.9,241.896,242.673,240.563,240.316,244.1,249.17,255.069,260.627,268.67,275.879,284.719,295.347,304.413,313.953,323.033,328.118,330.276,330.48,329.861,328.904,328.175,330.325,330.141,333.862,336.858,342.962,345.51,352.306,355.215,357.641,360.773,363.275,360.529,356.183,352.88
147.139,149.447,151.463,153.93,155.983,157.056,156.798,156.543,156.327,156.01,155.633,155.36,155.943,156.393,157.191,159.031,162.209,165.933,170.149,174.838,179.904,185.305,190.475,195.88,201.474,205.481,206.57,210.209,213.177,215.789,217.889,219.498,221.665,224.524,226.439,226.592,232.419,234.913,236.652,240.255,242.04,242.645,240.059,239.797,243.55,248.547,254.407,259.931,267.976,275.189,284.037,294.634,303.677,313.046,322.16,327.277,329.416,329.645,329.044,328.171,327.539,329.756,329.639,333.429,336.465,342.564,345.157,351.913,354.816,357.266,360.389,362.811,360.038,355.813
144.228,147.263,149.538,151.49,153.9,155.948,156.922,156.674,156.392,156.178,155.857,155.446,155.602,156.302,156.789,157.656,159.502,162.74,166.501,170.721,175.401,180.342,185.212,190.387,195.808,201.287,204.915,205.866,209.414,212.456,215.212,217.544,219.42,221.815,225.02,226.963,227.089,232.758,235.295,236.976,240.375,242.007,242.137,239.543,239.262,242.937,247.894,253.716,259.244,267.29,274.522,283.345,293.922,302.797,312.191,321.342,326.432,328.594,328.832,328.31,327.537,326.979,329.25,329.214,333.036,336.072,342.212,344.757,351.524,354.439,356.89,359.923,362.295,359.645
140.89,144.356,147.357,149.576,151.464,153.865,155.815,156.798,156.521,156.241,156.018,155.666,155.683,155.957,156.694,157.242,158.119,160.028,163.298,167.065,171.274,175.831,180.297,185.174,190.371,195.669,200.72,204.21,205.081,208.697,211.875,214.853,217.443,219.533,222.259,225.486,227.408,227.393,233.099,235.581,237.07,240.332,241.499,241.615,239.006,238.648,242.289,247.203,253.025,258.557,266.626,273.836,282.643,293.062,301.96,311.397,320.519,325.631,327.794,328.102,327.679,326.98,326.474,328.819,328.82,332.642,335.717,341.802,344.379,351.147,354.066,356.425,359.393,361.881
137.51,141.038,144.466,147.417,149.56,151.435,153.743,155.698,156.647,156.372,156.077,155.827,155.882,156.016,156.326,157.114,157.677,158.614,160.555,163.832,167.587,171.677,175.831,180.306,185.211,190.279,195.103,200.021,203.435,204.374,208.115,211.503,214.723,217.513,219.921,222.662,225.873,227.661,227.692,233.342,235.643,237.013,239.824,240.973,241.067,238.384,238.006,241.601,246.517,252.337,257.899,265.944,273.137,281.804,292.245,301.188,310.602,319.745,324.85,327.072,327.479,327.125,326.473,326.038,328.416,328.425,332.276,335.306,341.425,344.006,350.777,353.602,355.886,358.964
