1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
276.499,284,292.052,299.766,305.697,311.279,318.77,328.708,340.469,354.119,370.746,389.997,409.813,427.666,443.249,459.899,477.281,492.611,504.365,512.919,523.165,531.142,535.499,537.895,540.417,550.656,559.554,572.361,584.958,593.454,608.759,623.155,638.787,659.079,678.692,716.444,756.328,798.415,855.088,881.961,915.001,947.517,980.284,1014.393,1048.67,1083.236,1118.109,1152.822,1186.854,1217.981,1248.45,1277.493,1303.553,1318.158,1325.731,1328.948,1328.578,1331.504,1347.71,1370.847,1397.061,1423.41,1450.664,1468.218,1500.735,1535.767,1572.193,1607.827,1640.828,1668.68,1692.757,1707.63,1712.033,1705.431
266.038,274.564,282.068,290.113,297.797,303.722,309.328,316.822,326.735,338.453,352.063,368.544,387.691,407.378,425.175,440.72,457.326,474.662,489.961,501.718,510.291,520.45,528.405,532.796,535.24,537.803,548.056,557.017,569.842,582.415,590.866,606.124,620.29,635.722,656.138,675.808,713.589,753.17,795.321,851.966,879.023,912.368,944.628,978.1,1011.569,1045.798,1080.31,1115.121,1149.787,1184.557,1215.366,1245.705,1274.759,1300.954,1315.489,1322.905,1326.046,1325.688,1328.485,1344.428,1366.917,1392.774,1419.347,1447.07,1464.797,1497.373,1532.135,1569.144,1604.344,1636.808,1665.426,1689.531,1702.376,1707.245
253.982,264.117,272.635,280.132,288.143,295.807,301.75,307.369,314.85,324.729,336.414,349.899,366.292,385.313,404.928,422.669,438.171,454.733,472.023,487.302,499.057,507.557,517.683,525.653,530.081,532.568,535.179,545.485,554.477,567.276,579.791,588.223,603.265,617.252,632.81,653.27,673.017,710.514,750.149,792.3,849.02,876.369,909.474,942.385,975.256,1008.675,1042.844,1077.291,1112.049,1147.402,1181.861,1212.544,1242.887,1272.06,1298.167,1312.549,1319.892,1323.043,1322.57,1325.15,1340.508,1362.672,1388.731,1415.742,1443.613,1461.422,1493.763,1529.041,1565.66,1600.344,1633.49,1662.078,1684.169,1697.556
241.924,252.092,262.201,270.702,278.165,286.152,293.817,299.767,305.384,312.844,322.7,334.276,347.688,363.971,382.918,402.46,420.142,435.601,452.116,469.369,484.623,496.293,504.767,514.895,522.884,527.344,529.88,532.573,542.901,551.884,564.626,577.106,585.364,600.235,614.341,629.953,650.478,670.017,707.556,747.184,789.43,846.322,873.463,907.169,939.51,972.327,1005.683,1039.784,1074.174,1109.571,1144.625,1178.953,1209.632,1240.08,1269.159,1295.106,1309.407,1316.755,1319.796,1319.137,1321.202,1336.272,1358.624,1385.093,1412.247,1440.185,1457.822,1490.62,1525.559,1561.677,1596.964,1630.021,1656.611,1679.313
230.482,240.069,250.207,260.281,268.739,276.18,284.159,291.816,297.76,303.367,310.816,320.578,332.091,345.411,361.631,380.504,399.97,417.59,433.004,449.481,466.691,481.841,493.47,501.949,512.082,520.085,524.584,527.198,529.947,540.259,549.203,561.909,574.212,582.339,597.312,611.47,627.154,647.481,667.11,704.634,744.343,786.77,843.376,871.089,904.251,936.534,969.286,1002.571,1036.612,1071.595,1106.704,1141.624,1175.935,1206.702,1237.057,1265.976,1291.828,1306.122,1313.364,1316.234,1315.112,1316.938,1332.189,1354.932,1381.539,1408.764,1436.552,1454.613,1487.126,1521.585,1558.239,1593.379,1624.442,1651.721
220.128,228.663,238.219,248.318,258.334,266.757,274.192,282.155,289.791,295.721,301.327,308.7,318.411,329.842,343.115,359.271,378.064,397.452,415.009,430.385,446.816,463.911,478.997,490.61,499.1,509.231,517.254,521.819,524.486,527.255,537.524,546.448,558.987,571.152,579.397,594.411,608.637,624.154,644.555,664.222,701.811,741.678,783.865,840.907,868.118,901.213,933.429,966.108,999.33,1033.922,1068.625,1103.601,1138.493,1172.872,1203.545,1233.747,1262.569,1288.389,1302.578,1309.658,1312.102,1310.771,1312.793,1328.42,1351.303,1377.982,1405.095,1433.237,1451.084,1483.15,1518.091,1554.539,1587.676,1619.514
211.002,218.338,226.847,236.364,246.401,256.366,264.77,272.189,280.127,287.733,293.657,299.202,306.538,316.18,327.571,340.793,356.882,375.594,394.901,412.398,427.729,444.047,461.063,476.107,487.71,496.204,506.34,514.405,519.012,521.699,524.463,534.705,543.489,555.896,568.151,576.459,591.527,605.603,621.2,641.627,661.405,699.127,738.766,781.385,837.85,865.009,898.03,930.172,962.785,996.517,1030.838,1065.408,1100.347,1135.294,1169.57,1200.099,1230.206,1258.991,1284.693,1298.722,1305.409,1307.662,1306.515,1308.909,1324.687,1347.643,1374.243,1401.656,1429.611,1447.068,1479.58,1514.272,1548.691,1582.696
202.816,209.231,216.546,225.02,234.476,244.458,254.386,262.762,270.155,278.059,285.642,291.505,297.025,304.309,313.919,325.266,338.435,354.453,373.081,392.309,409.741,424.964,441.202,458.158,473.165,484.75,493.255,503.415,511.5,516.117,518.801,521.575,532.005,540.804,553.217,565.478,573.817,588.888,602.975,618.582,639.037,658.844,696.523,736.222,778.333,834.64,861.739,894.679,926.754,959.831,993.305,1027.494,1062.023,1097.003,1131.847,1165.98,1196.418,1226.484,1255.161,1280.69,1294.35,1300.862,1303.273,1302.474,1305.044,1320.901,1343.809,1370.664,1397.929,1425.515,1443.417,1475.635,1508.266,1543.648
195.156,201.05,207.446,214.734,223.151,232.552,242.492,252.374,260.712,268.072,275.947,283.459,289.294,294.774,302.038,311.613,322.914,336.026,351.971,370.516,389.659,406.966,422.111,438.285,455.186,470.148,481.721,490.254,500.417,508.49,513.096,515.792,518.774,529.205,538.024,550.437,562.707,571.076,586.147,600.246,615.892,636.363,656.183,693.91,733.129,775.12,831.255,858.292,891.156,923.653,956.482,989.826,1023.969,1058.529,1093.409,1128.117,1162.154,1192.553,1222.52,1251.028,1276.195,1289.686,1296.333,1299.055,1298.432,1301.107,1316.947,1340.076,1366.819,1393.764,1421.747,1439.333,1469.452,1503.154
187.505,193.378,199.256,205.629,212.866,221.233,230.59,240.479,250.306,258.6,265.931,273.732,281.2,286.993,292.465,299.706,309.244,320.497,333.549,349.422,367.876,386.877,404.087,419.168,435.285,452.12,467.044,478.619,487.16,497.297,505.339,509.946,512.836,515.857,526.295,535.129,547.546,559.821,568.218,583.291,597.428,613.102,633.574,653.499,690.77,729.87,771.732,827.682,854.66,887.9,920.158,952.86,986.154,1020.319,1054.783,1089.534,1124.148,1158.138,1188.448,1218.255,1246.424,1271.413,1285.006,1291.928,1294.813,1294.294,1296.994,1313.034,1336.084,1362.546,1389.874,1417.466,1432.956,1464.241
180.468,185.704,191.557,197.414,203.741,210.934,219.261,228.565,238.393,248.159,256.411,263.673,271.424,278.837,284.616,290.077,297.295,306.792,317.994,330.988,346.78,365.093,383.976,401.1,416.123,432.172,448.95,463.846,475.405,483.927,494.019,502.041,506.816,509.745,512.814,523.255,532.107,544.524,556.803,565.232,580.331,594.496,610.187,630.751,650.313,687.461,726.431,768.155,823.917,851.255,884.256,916.387,949.037,982.344,1016.417,1050.761,1085.423,1119.99,1153.881,1184.042,1213.533,1241.535,1266.583,1280.415,1287.483,1290.459,1289.97,1292.88,1308.876,1331.688,1358.514,1385.408,1410.834,1427.623
172.091,178.626,183.845,189.674,195.486,201.774,208.932,217.21,226.454,236.213,245.919,254.092,261.307,268.998,276.38,282.143,287.593,294.784,304.24,315.39,328.318,343.985,362.176,380.952,397.994,412.949,428.937,445.665,460.515,472.032,480.52,490.578,498.732,503.535,506.512,509.626,520.073,528.942,541.358,553.645,562.132,577.248,591.432,607.232,627.443,646.956,683.971,722.803,764.385,820.342,847.469,880.335,912.409,945.067,978.284,1012.243,1046.502,1081.117,1115.583,1149.318,1179.186,1208.522,1236.573,1261.817,1275.768,1282.914,1285.9,1285.616,1288.532,1304.329,1327.491,1353.841,1378.555,1405.314
162.998,170.185,176.686,181.886,187.667,193.442,199.688,206.797,215.018,224.194,233.886,243.528,251.654,258.832,266.489,273.837,279.586,285.023,292.19,301.6,312.69,325.543,341.115,359.195,377.867,394.818,409.716,425.635,442.293,457.085,468.571,477.054,487.099,495.257,500.095,503.12,506.285,516.736,525.623,538.042,550.362,558.901,574.026,588.324,604.012,624.163,643.623,680.5,719.19,760.761,816.478,843.543,876.348,908.393,941.002,974.176,1008.089,1042.306,1076.864,1111.277,1144.959,1174.804,1204.109,1232.176,1257.429,1271.401,1278.609,1281.603,1281.509,1284.458,1300.295,1322.81,1347.362,1373.591
155.663,161.07,168.21,174.673,179.83,185.569,191.303,197.506,204.565,212.723,221.83,231.451,241.025,249.101,256.245,263.861,271.175,276.906,282.331,289.47,298.829,309.854,322.628,338.101,356.072,374.628,391.496,406.326,422.171,438.748,453.479,464.934,473.413,483.446,491.613,496.486,499.563,502.78,513.235,522.146,534.594,546.941,555.525,570.758,584.945,600.591,620.678,640.083,676.812,715.494,756.873,812.369,839.394,872.158,904.149,936.713,969.841,1003.711,1037.859,1072.36,1106.71,1140.351,1170.168,1199.501,1227.567,1252.808,1266.795,1274.005,1277.174,1277.109,1280.14,1295.336,1316.016,1342.124
147.967,153.698,159.075,166.166,172.566,177.684,183.378,189.07,195.227,202.231,210.324,219.36,228.906,238.408,246.435,253.538,261.113,268.39,274.103,279.513,286.618,295.922,306.878,319.571,334.947,352.795,371.242,388.014,402.77,418.533,435.026,449.692,461.117,469.593,479.616,487.791,492.703,495.834,499.106,509.57,518.53,531,543.366,552.095,567.206,581.357,596.959,616.979,636.325,673.04,711.527,752.74,808.03,835.034,867.728,899.674,932.193,965.277,999.071,1033.159,1067.586,1101.887,1135.488,1165.341,1194.664,1222.714,1247.911,1261.89,1269.261,1272.445,1272.463,1274.867,1288.178,1310.502
138.955,145.982,151.675,157.019,164.034,170.375,175.451,181.099,186.747,192.854,199.8,207.827,216.787,226.254,235.684,243.654,250.717,258.246,265.484,271.175,276.567,283.634,292.88,303.765,316.377,331.644,349.377,367.701,384.37,399.044,414.72,431.124,445.725,457.116,465.591,475.603,483.788,488.738,491.924,495.259,505.758,514.761,527.244,539.729,548.371,563.435,577.547,593.106,613.057,632.486,668.995,707.313,748.374,803.47,830.426,863.065,894.963,927.436,960.445,994.175,1028.184,1062.552,1096.807,1130.424,1160.259,1189.563,1217.55,1242.705,1256.837,1264.218,1267.45,1266.812,1267.262,1282.361
128.96,136.981,143.946,149.596,154.884,161.825,168.103,173.137,178.736,184.335,190.391,197.278,205.234,214.113,223.5,232.851,240.764,247.781,255.262,262.457,268.123,273.492,280.52,289.705,300.518,313.039,328.203,345.805,363.997,380.555,395.142,410.726,427.039,441.571,452.929,461.4,471.4,479.593,484.582,487.832,491.254,501.778,510.815,523.412,535.777,544.416,559.434,573.509,589.024,609.046,628.365,664.695,702.857,743.781,798.652,825.579,858.16,890.009,922.411,955.36,989.005,1022.945,1057.25,1091.5,1125.07,1154.879,1184.117,1212.057,1237.343,1251.473,1258.865,1261.386,1258.623,1261.078
120.42,127.024,134.96,141.86,147.443,152.676,159.539,165.753,170.741,176.287,181.836,187.838,194.662,202.543,211.342,220.64,229.909,237.759,244.728,252.158,259.305,264.942,270.285,277.271,286.395,297.127,309.562,324.608,342.071,360.122,376.562,391.057,406.546,422.763,437.221,448.54,457.008,466.993,475.19,480.229,483.563,487.066,497.604,506.776,519.246,531.58,540.22,555.193,569.233,584.842,604.739,623.979,660.145,698.166,738.93,793.587,820.484,853.007,884.795,917.139,950.002,983.568,1017.423,1051.69,1085.872,1119.388,1149.139,1178.322,1206.406,1231.671,1245.762,1252.374,1252.53,1251.981
114.859,118.504,125.037,132.886,139.694,145.213,150.387,157.171,163.317,168.255,173.745,179.241,185.186,191.943,199.748,208.458,217.666,226.845,234.63,241.548,248.921,256.015,261.618,266.935,273.878,282.932,293.587,305.923,320.843,338.157,356.059,372.375,386.775,402.164,418.276,432.654,443.933,452.393,462.359,470.573,475.674,479.086,482.661,493.316,502.384,514.821,527.126,535.773,550.702,564.842,580.348,600.151,619.332,655.347,693.212,733.836,788.269,815.139,847.607,879.34,911.594,944.374,977.834,1011.618,1045.798,1079.908,1113.36,1143.044,1172.385,1200.476,1225.625,1238.836,1242.837,1245.402
109.956,112.912,116.529,122.989,130.724,137.441,142.891,148.004,154.705,160.776,165.662,171.095,176.535,182.419,189.108,196.829,205.446,214.557,223.643,231.359,238.22,245.53,252.566,258.135,263.424,270.316,279.304,289.87,302.099,316.885,334.043,351.788,367.974,382.274,397.553,413.552,427.845,439.078,447.527,457.486,465.723,470.881,474.365,478.117,488.65,497.715,510.121,522.404,531.063,546.074,560.116,575.553,595.283,614.426,650.282,688.015,728.495,782.7,809.562,841.966,873.61,905.776,938.43,971.788,1005.47,1039.56,1073.608,1106.952,1136.787,1166.161,1194.108,1218.252,1228.627,1235.213
104.904,107.955,110.892,114.479,120.84,128.459,135.079,140.457,145.507,152.116,158.111,162.942,168.313,173.693,179.515,186.128,193.762,202.28,211.287,220.277,227.917,234.715,241.958,248.933,254.465,259.719,266.566,275.476,285.946,298.062,312.708,329.7,347.281,363.331,377.519,392.679,408.559,422.759,433.942,442.396,452.348,460.603,465.814,469.473,473.171,483.688,492.756,505.137,517.399,526.191,541.088,555.068,570.459,590.137,609.25,644.975,682.575,722.912,776.906,803.74,836.046,867.599,899.627,932.162,965.407,998.981,1033.004,1066.903,1100.343,1130.221,1159.444,1186.302,1207.436,1220.51
99.437,102.838,105.864,108.78,112.314,118.573,126.068,132.587,137.889,142.868,149.382,155.296,160.069,165.375,170.693,176.445,182.98,190.52,198.932,207.834,216.718,224.275,231.005,238.177,245.087,250.575,255.802,262.592,271.418,281.788,293.786,308.282,325.102,342.51,358.408,372.475,387.511,403.263,417.364,428.512,436.967,446.909,455.178,460.541,464.152,467.91,478.414,487.491,499.849,512.199,520.933,535.754,549.697,565.069,584.71,603.833,639.428,676.897,717.114,770.856,797.63,829.838,861.251,893.153,925.575,958.697,992.184,1026.015,1059.944,1093.401,1123.128,1151.174,1175.005,1198.839
93.523,97.303,100.668,103.669,106.54,110.019,116.169,123.534,129.945,135.163,140.069,146.483,152.311,157.021,162.259,167.509,173.189,179.639,187.079,195.384,204.169,212.938,220.406,227.066,234.16,240.997,246.447,251.636,258.366,267.106,277.37,289.242,303.584,320.22,337.437,353.172,367.113,382.015,397.63,411.647,422.751,431.207,441.134,449.512,454.81,458.488,462.314,472.81,481.899,494.334,506.585,515.304,530.076,544.012,559.387,579.037,598.178,633.645,670.998,711.053,764.503,791.217,823.282,854.578,886.366,918.655,951.66,984.916,1018.696,1052.607,1085.897,1114.358,1139.443,1165.962
88.28,91.331,95.061,98.388,101.336,104.162,107.582,113.618,120.845,127.139,132.271,137.098,143.405,149.14,153.787,158.949,164.129,169.73,176.089,183.428,191.614,200.273,208.919,216.294,222.876,229.883,236.651,242.054,247.201,253.871,262.52,272.672,284.414,298.591,315.024,332.035,347.6,361.405,376.163,391.656,405.572,416.63,425.083,435.089,443.357,448.707,452.461,456.363,466.853,476.051,488.379,500.571,509.308,524.061,538.018,553.45,573.115,592.283,627.629,664.821,704.676,757.828,784.448,816.395,847.578,879.225,911.361,944.098,977.226,1010.944,1044.683,1076.59,1102.198,1129.935
83.559,86.022,89.034,92.712,95.973,98.868,101.643,105.003,110.917,117.994,124.166,129.206,133.95,140.142,145.783,150.358,155.442,160.544,166.062,172.331,179.557,187.615,196.138,204.654,211.925,218.42,225.345,232.031,237.381,242.49,249.095,257.647,267.683,279.286,293.277,309.492,326.286,341.668,355.327,369.957,385.303,399.111,410.115,418.655,428.523,436.802,442.209,446.049,450.034,460.607,469.733,481.994,494.162,502.951,517.717,531.755,547.25,566.938,586.133,621.317,658.312,697.967,750.773,777.329,809.146,840.179,871.64,903.489,936.049,969.063,1002.593,1034.853,1063.967,1092.205
78.756,81.235,83.67,86.641,90.236,93.429,96.266,98.991,102.285,108.068,114.989,121.032,125.973,130.629,136.703,142.238,146.74,151.739,156.759,162.194,168.36,175.464,183.383,191.762,200.136,207.293,213.703,220.532,227.129,232.428,237.494,244.03,252.481,262.391,273.835,287.627,303.611,320.173,335.357,348.885,363.354,378.542,392.23,403.262,411.68,421.53,429.823,435.298,439.229,443.384,453.86,462.959,475.19,487.362,496.247,511.086,525.209,540.774,560.48,579.676,614.658,651.453,690.867,743.337,769.795,801.445,832.262,863.437,895.11,927.516,960.303,992.255,1021.752,1053.473
71.553,76.385,78.829,81.233,84.134,87.643,90.764,93.542,96.212,99.435,105.081,111.838,117.744,122.581,127.145,133.09,138.516,142.937,147.846,152.783,158.124,164.179,171.149,178.921,187.143,195.362,202.406,208.717,215.44,221.947,227.19,232.208,238.67,247.011,256.776,268.048,281.629,297.365,313.676,328.672,342.028,356.322,371.334,384.976,395.83,404.252,414.087,422.403,427.951,432.048,436.205,446.627,455.739,467.967,480.192,489.237,504.153,518.367,534.003,553.703,572.86,607.632,644.181,683.353,735.418,761.748,793.153,823.697,854.748,886.234,918.352,949.484,978.623,1010.774
63.351,69.227,73.943,76.35,78.694,81.522,84.941,87.986,90.701,93.31,96.46,101.963,108.546,114.306,119.036,123.5,129.31,134.618,138.953,143.771,148.615,153.851,159.784,166.613,174.224,182.276,190.337,197.251,203.455,210.068,216.477,221.655,226.623,233.003,241.215,250.822,261.911,275.264,290.731,306.796,321.551,334.718,348.819,363.723,377.115,387.922,396.354,406.182,414.525,420.204,424.306,428.513,438.92,448.072,460.358,472.7,481.912,496.909,511.224,526.914,546.56,565.673,600.176,636.463,675.319,726.941,753.074,784.22,814.72,845.558,876.688,907.091,935.289,967.182
57.8,61.129,66.838,71.432,73.773,76.054,78.805,82.13,85.095,87.741,90.288,93.36,98.711,105.112,110.722,115.333,119.693,125.359,130.543,134.791,139.505,144.244,149.366,155.17,161.845,169.281,177.158,185.043,191.816,197.907,204.401,210.701,215.811,220.72,227.002,235.071,244.51,255.4,268.505,283.706,299.457,313.949,326.911,340.886,355.482,368.762,379.526,387.979,397.803,406.21,411.862,416.019,420.321,430.739,440.015,452.424,464.89,474.278,489.384,503.784,519.473,539.054,558.06,592.268,628.218,666.747,717.85,743.807,774.977,805.254,835.67,865.046,892.35,923.439
53.807,55.608,58.848,64.383,68.822,71.094,73.309,75.979,79.205,82.085,84.659,87.139,90.128,95.319,101.53,106.978,111.467,115.714,121.228,126.283,130.431,135.031,139.656,144.656,150.318,156.825,164.083,171.766,179.46,186.084,192.052,198.417,204.6,209.633,214.467,220.639,228.557,237.812,248.484,261.343,276.2,291.615,305.826,318.649,332.306,346.743,359.911,370.641,379.12,388.954,397.27,402.944,407.203,411.637,422.176,431.645,444.188,456.788,466.404,481.597,496.02,511.694,531.137,550.015,583.863,619.485,657.636,708.227,734.323,765.25,795.054,823.704,849.828,880.155
50.411,51.59,53.352,56.499,61.826,66.104,68.302,70.448,73.034,76.154,78.943,81.441,83.851,86.75,91.775,97.783,103.062,107.419,111.547,116.903,121.816,125.853,130.328,134.831,139.699,145.205,151.541,158.6,166.073,173.566,180.03,185.864,192.089,198.145,203.085,207.835,213.889,221.64,230.695,241.151,253.68,268.174,283.234,297.23,309.733,323.232,337.508,350.57,361.268,369.762,379.456,387.729,393.478,397.881,402.597,413.325,423.006,435.7,448.501,458.315,473.527,487.958,503.539,522.818,541.535,575.041,610.296,648.074,698.433,724.344,754.766,782.812,808.107,837.351
46.323,48.142,49.304,51.026,54.047,59.158,63.267,65.388,67.462,69.956,72.964,75.659,78.076,80.409,83.216,88.062,93.858,98.956,103.174,107.178,112.362,117.119,121.036,125.377,129.749,134.47,139.819,145.964,152.808,160.06,167.337,173.628,179.319,185.394,191.305,196.141,200.801,206.724,214.293,223.148,233.305,245.492,259.607,274.373,287.982,300.337,313.675,327.793,340.748,351.364,359.739,369.346,377.63,383.498,388.235,393.307,404.247,414.161,427.079,440.038,449.982,465.199,479.556,495.019,514.119,532.698,565.831,600.692,638.307,688.106,713.595,742.263,766.932,795.373
42.028,44.035,45.802,46.947,48.598,51.488,56.371,60.304,62.344,64.339,66.737,69.629,72.222,74.552,76.806,79.512,84.173,89.743,94.651,98.724,102.592,107.588,112.178,115.967,120.165,124.391,128.965,134.138,140.077,146.695,153.711,160.757,166.865,172.403,178.309,184.06,188.785,193.344,199.124,206.515,215.086,224.939,236.777,250.57,264.885,278.28,290.481,303.66,317.613,330.37,340.789,349.103,358.681,367.022,373.235,378.375,383.828,394.999,405.218,418.3,431.348,441.411,456.543,470.801,486.148,505.075,523.491,556.18,590.762,627.969,677.001,700.813,726.151,753.92
38.935,39.747,41.683,43.396,44.491,46.068,48.821,53.468,57.216,59.169,61.082,63.379,66.147,68.634,70.873,73.04,75.643,80.105,85.438,90.15,94.065,97.783,102.579,106.993,110.644,114.685,118.765,123.175,128.158,133.881,140.259,147.024,153.827,159.74,165.106,170.827,176.409,181.012,185.461,191.104,198.232,206.523,216.072,227.619,240.953,254.983,268.149,280.196,293.206,306.869,319.329,329.607,337.925,347.519,356.172,362.788,368.348,374.196,385.657,396.103,409.28,422.4,432.491,447.51,461.673,476.888,495.602,513.748,546.017,580.197,616.864,663.761,684.467,712.786
36.246,36.613,37.414,39.277,40.901,41.945,43.445,46.056,50.457,54.011,55.874,57.7,59.891,62.529,64.904,67.046,69.125,71.616,75.872,80.96,85.459,89.203,92.763,97.349,101.573,105.075,108.959,112.877,117.109,121.895,127.39,133.514,140.015,146.561,152.258,157.438,162.966,168.365,172.835,177.181,182.609,189.485,197.5,206.803,217.94,230.971,244.695,257.624,269.5,282.188,295.483,307.701,317.901,326.267,336.154,345.152,352.171,358.151,364.435,376.088,386.69,399.939,413.029,423.112,438.015,452.043,467.072,485.439,503.291,535.153,568.85,603.512,646.97,670.651
33.601,33.876,34.257,35.045,36.8,38.333,39.324,40.744,43.209,47.354,50.708,52.476,54.212,56.292,58.795,61.052,63.095,65.078,67.453,71.496,76.324,80.597,84.16,87.553,91.917,95.941,99.294,103.003,106.748,110.796,115.374,120.628,126.487,132.711,138.977,144.444,149.429,154.749,159.952,164.297,168.468,173.695,180.329,188.124,197.08,207.95,220.654,234.053,246.72,258.251,270.562,283.539,295.573,305.732,314.434,324.612,333.934,341.335,347.755,354.361,366.126,376.853,390.064,403.069,413.138,427.859,441.682,456.384,474.36,492.083,523.469,555.009,586.749,632.469
30.085,31.2,31.493,31.884,32.626,34.271,35.711,36.648,37.986,40.299,44.181,47.329,48.999,50.641,52.607,54.969,57.106,59.043,60.928,63.183,67.002,71.555,75.591,78.966,82.183,86.313,90.135,93.323,96.849,100.413,104.269,108.626,113.63,119.211,125.137,131.109,136.335,141.112,146.21,151.223,155.374,159.387,164.429,170.866,178.358,187.095,197.672,210.023,223.064,235.275,246.434,258.419,271.13,283.006,293.405,302.404,312.828,322.432,330.213,336.944,343.785,355.618,366.351,379.446,392.336,402.317,416.767,430.261,444.629,462.462,479.969,508.941,537.868,571.965
26.379,27.74,28.804,29.11,29.48,30.177,31.71,33.055,33.936,35.189,37.347,40.962,43.899,45.468,47.012,48.859,51.078,53.09,54.918,56.709,58.845,62.437,66.718,70.522,73.702,76.737,80.633,84.24,87.255,90.591,93.967,97.619,101.75,106.492,111.776,117.391,123.058,128.031,132.587,137.469,142.225,146.197,150.067,154.958,161.138,168.437,176.932,187.193,199.16,211.649,223.404,234.237,245.94,258.397,270.373,280.941,290.177,300.791,310.659,318.68,325.622,332.658,344.431,355.086,368.024,380.721,390.523,404.588,417.762,432.05,449.592,464.902,491.515,522.542
24.004,24.139,25.417,26.427,26.715,27.065,27.715,29.134,30.384,31.206,32.372,34.372,37.717,40.44,41.905,43.348,45.074,47.146,49.029,50.769,52.475,54.502,57.881,61.905,65.465,68.449,71.304,74.956,78.34,81.178,84.315,87.492,90.934,94.828,99.294,104.271,109.567,114.917,119.626,123.968,128.572,133.083,136.889,140.641,145.341,151.359,158.445,166.68,176.6,188.003,199.959,211.294,221.836,233.259,245.692,257.685,268.355,277.769,288.547,298.533,306.688,313.801,320.913,332.541,343.083,355.787,368.188,377.716,391.395,404.462,418.488,433.844,447.398,475.678
22.021,21.781,21.933,23.127,24.053,24.325,24.652,25.255,26.561,27.712,28.475,29.553,31.393,34.464,36.971,38.329,39.671,41.274,43.195,44.984,46.645,48.277,50.208,53.391,57.132,60.448,63.234,65.9,69.303,72.459,75.109,78.039,81.012,84.237,87.882,92.064,96.73,101.696,106.722,111.172,115.242,119.58,123.859,127.513,131.129,135.719,141.556,148.411,156.362,165.772,176.639,188.09,199.032,209.28,220.629,232.958,244.897,255.606,265.167,275.962,285.957,294.204,301.369,308.478,319.919,330.272,342.636,354.639,363.889,377.372,390.141,402.135,415.884,431.108
20.224,19.794,19.607,19.774,20.856,21.7,21.953,22.259,22.814,24.005,25.057,25.759,26.747,28.427,31.224,33.512,34.763,36.002,37.479,39.299,41.005,42.598,44.17,46.021,48.965,52.424,55.494,58.078,60.549,63.698,66.615,69.071,71.789,74.554,77.552,80.945,84.84,89.188,93.821,98.526,102.665,106.475,110.559,114.612,118.117,121.662,126.125,131.762,138.365,145.871,154.807,165.16,176.128,186.668,196.804,208.003,220.155,231.974,242.684,252.245,262.949,272.908,281.13,288.264,295.336,306.508,316.57,328.492,340.069,349.22,362.305,373.138,383.836,398.786
18.225,17.989,17.634,17.496,17.65,18.623,19.384,19.62,19.903,20.409,21.485,22.438,23.079,23.976,25.496,28.019,30.091,31.234,32.367,33.78,35.512,37.146,38.684,40.211,41.92,44.627,47.804,50.626,53.002,55.273,58.157,60.833,63.092,65.596,68.146,70.917,74.057,77.662,81.688,85.991,90.331,94.172,97.736,101.565,105.413,108.82,112.278,116.594,122.012,128.208,135.316,143.797,153.653,164.124,174.421,184.373,195.347,207.255,218.91,229.476,238.937,249.503,259.307,267.417,274.483,281.441,292.237,301.914,313.347,324.648,333.5,344.7,354.479,366.026
16.15,16.025,15.844,15.558,15.44,15.583,16.449,17.129,17.346,17.606,18.063,19.024,19.879,20.457,21.265,22.625,24.88,26.737,27.771,28.873,30.233,31.886,33.46,34.958,36.36,37.928,40.398,43.294,45.864,48.028,50.089,52.708,55.143,57.204,59.492,61.829,64.374,67.259,70.574,74.284,78.22,82.208,85.765,89.073,92.689,96.371,99.664,103.013,107.165,112.216,118.063,124.786,132.824,142.167,152.276,162.263,171.956,182.641,194.258,205.609,215.933,225.248,235.561,245.122,253.076,259.991,266.739,277.068,286.295,297.362,308.175,315.072,325.558,335.913
14.71,14.025,13.941,13.809,13.563,13.466,13.596,14.359,14.961,15.159,15.393,15.801,16.652,17.409,17.926,18.644,19.85,21.844,23.49,24.498,25.575,26.889,28.472,29.998,31.361,32.64,34.066,36.3,38.913,41.23,43.172,45.025,47.381,49.578,51.442,53.518,55.647,57.966,60.598,63.628,66.992,70.575,74.229,77.487,80.6,84.026,87.528,90.687,93.911,97.759,102.508,108.014,114.36,121.937,130.878,140.567,150.173,159.545,169.89,181.084,192.042,202.081,211.141,221.114,230.38,238.09,244.76,251.221,260.992,269.873,280.361,288.481,295.461,306.302
13.419,12.608,12.044,11.995,11.885,11.678,11.599,11.717,12.381,12.907,13.085,13.295,13.655,14.398,15.061,15.518,16.151,17.207,18.949,20.477,21.461,22.514,23.785,25.308,26.683,27.914,29.068,30.351,32.35,34.681,36.738,38.463,40.111,42.212,44.174,45.849,47.72,49.641,51.739,54.124,56.846,59.879,63.13,66.429,69.466,72.396,75.622,78.926,81.937,84.904,88.517,92.969,98.137,104.086,111.291,119.782,128.984,138.151,147.152,157.038,167.731,178.252,187.903,196.63,206.209,215.085,222.453,228.807,234.881,244.167,252.498,259.687,268.383,275.715
